Start_trang	End_trang	Clang_avg	Bx_avg(nT)	By_avg(nT)	Bz_avg(nT)
2018-04-27/09:25:00	2018-04-27/09:35:00	37.274	-3.448	2.117	2.783
2018-04-27/10:05:00	2018-04-27/10:15:00	43.967	-3.23	1.967	2.057
2018-04-27/18:20:00	2018-04-27/18:30:00	30.3	-3.268	0.52	0.875
2018-04-28/14:45:00	2018-04-28/14:55:00	76.34	-3.437	3.018	0.735
2018-04-28/15:15:00	2018-04-28/15:25:00	66.281	-3.508	2.962	1.293
2018-04-28/15:45:00	2018-04-28/15:55:00	72.61	-2.51	3.603	1.122
2018-04-28/16:15:00	2018-04-28/16:25:00	78.523	-0.468	4.433	0.888
2018-04-28/17:05:00	2018-04-28/17:15:00	75.824	0.577	4.868	1.22
2018-04-28/20:10:00	2018-04-28/20:20:00	328.157	-3.915	-1.307	2.115
2018-04-28/20:40:00	2018-04-28/20:50:00	321.477	-3.61	-1.523	1.905
2018-04-28/21:15:00	2018-04-28/21:25:00	23.759	-2.582	1.142	2.397
2018-04-28/22:55:00	2018-04-28/23:05:00	104.74	2.67	1.387	-0.367
2018-04-28/23:25:00	2018-04-28/23:35:00	87.86	2.107	2.303	0.1
2018-04-29/00:00:00	2018-04-29/00:10:00	90.525	0.317	2.697	-0.01
2018-04-29/01:40:00	2018-04-29/01:50:00	59.795	-3.108	1.47	0.888
2018-04-29/02:10:00	2018-04-29/02:20:00	41.043	-3.345	0.902	1.043
2018-04-29/02:55:00	2018-04-29/03:05:00	15.967	-3.153	0.48	1.688
2018-04-29/03:50:00	2018-04-29/04:00:00	57.339	-3.038	2.04	1.282
2018-04-29/04:20:00	2018-04-29/04:30:00	82.163	-2.913	2.602	0.357
2018-04-29/05:40:00	2018-04-29/05:50:00	83.917	-3.085	2.602	0.273
2018-04-29/06:10:00	2018-04-29/06:20:00	85.839	-2.993	3.118	0.223
2018-04-29/06:40:00	2018-04-29/06:50:00	85.754	-3.247	2.883	0.212
2018-04-29/07:40:00	2018-04-29/07:50:00	101.469	-2.558	1.772	-0.36
2018-04-29/08:10:00	2018-04-29/08:20:00	104.448	-2.767	1.395	-0.348
2018-04-29/08:55:00	2018-04-29/09:05:00	88.503	-1.253	4.12	0.11
2018-04-29/09:25:00	2018-04-29/09:35:00	85.244	-1.943	4.208	0.352
2018-04-29/09:55:00	2018-04-29/10:05:00	76.426	-2.365	3.98	0.958
2018-04-29/16:50:00	2018-04-29/17:00:00	135.072	2.115	2.328	-2.325
2018-04-30/00:20:00	2018-04-30/00:30:00	17.235	-3.605	1.38	4.467
2018-04-30/00:50:00	2018-04-30/01:00:00	34.72	-1.782	2.795	4.032
2018-04-30/09:45:00	2018-04-30/09:55:00	56.156	-3.857	4.502	3.025
2018-04-30/11:10:00	2018-04-30/11:20:00	77.101	-3.042	4.955	1.1
2018-04-30/13:00:00	2018-04-30/13:10:00	298.284	-3.335	-2.43	1.243
2018-05-01/10:15:00	2018-05-01/10:25:00	36.381	-2.597	2.27	3.187
2018-05-01/11:20:00	2018-05-01/11:30:00	85.481	-4.003	2.183	0.175
2018-05-01/12:20:00	2018-05-01/12:30:00	32.237	-3.318	1.76	2.785
2018-05-01/12:50:00	2018-05-01/13:00:00	32.361	-3.348	1.732	2.727
2018-05-01/13:20:00	2018-05-01/13:30:00	24.395	-3.697	1.05	2.308
2018-05-01/15:35:00	2018-05-01/15:45:00	43.164	-3.258	1.627	1.697
2018-05-01/16:05:00	2018-05-01/16:15:00	14.447	-1.085	0.93	3.723
2018-05-01/18:35:00	2018-05-01/18:45:00	350.083	-1.555	-0.653	3.725
2018-05-01/19:35:00	2018-05-01/19:45:00	35.71	-2.802	2.082	2.888
2018-05-01/23:15:00	2018-05-01/23:25:00	20.878	-0.408	1.588	4.135
2018-05-02/01:15:00	2018-05-02/01:25:00	26.285	-1.21	1.172	2.545
2018-05-02/02:35:00	2018-05-02/02:45:00	74.442	-3.168	2.947	0.932
2018-05-02/04:15:00	2018-05-02/04:25:00	111.233	-2.157	4.183	-1.602
2018-05-02/04:45:00	2018-05-02/04:55:00	119.399	-2.373	3.885	-2.19
2018-05-02/05:40:00	2018-05-02/05:50:00	99.324	-1.877	4.318	-0.722
2018-05-02/06:10:00	2018-05-02/06:20:00	106.504	-2.788	3.203	-1.032
2018-05-02/13:30:00	2018-05-02/13:40:00	302.87	4.062	-1.747	1.14
2018-05-02/14:00:00	2018-05-02/14:10:00	307.798	4.527	-1.292	1.01
2018-05-02/14:30:00	2018-05-02/14:40:00	324.246	4.402	-1.03	1.397
2018-05-02/15:00:00	2018-05-02/15:10:00	340.565	4.12	-0.738	2.162
2018-05-02/15:45:00	2018-05-02/15:55:00	340.468	0.173	-1.14	3.193
2018-05-02/17:30:00	2018-05-02/17:40:00	41.342	1.105	2.665	3.037
2018-05-02/19:25:00	2018-05-02/19:35:00	70.574	-1.083	3.413	1.21
2018-05-02/20:55:00	2018-05-02/21:05:00	73.157	-0.857	3.288	0.942
2018-05-02/22:15:00	2018-05-02/22:25:00	335.684	-0.9	-1.367	3.017
2018-05-02/23:00:00	2018-05-02/23:10:00	33.524	0.105	2.57	3.857
2018-05-02/23:40:00	2018-05-02/23:50:00	33.828	1.117	2.527	3.79
2018-05-03/01:15:00	2018-05-03/01:25:00	65.727	-1.162	4.663	2.108
2018-05-03/02:40:00	2018-05-03/02:50:00	69.579	-2.282	4.73	1.785
2018-05-03/04:40:00	2018-05-03/04:50:00	20.977	-3.237	1.325	3.463
2018-05-03/05:15:00	2018-05-03/05:25:00	27.101	-3.048	1.733	3.295
2018-05-03/07:35:00	2018-05-03/07:45:00	333.847	-3.227	-0.805	1.657
2018-05-03/08:05:00	2018-05-03/08:15:00	332.233	-3.198	-0.847	1.522
2018-05-03/09:10:00	2018-05-03/09:20:00	63.556	-2.838	2.01	0.988
2018-05-03/09:40:00	2018-05-03/09:50:00	27.394	-3.158	0.777	1.472
2018-05-04/04:50:00	2018-05-04/05:00:00	82.032	0.832	3.093	0.432
2018-05-04/05:20:00	2018-05-04/05:30:00	58.276	-0.762	2.545	1.573
2018-05-04/05:50:00	2018-05-04/06:00:00	81.693	-1.613	2.892	0.437
2018-05-04/15:25:00	2018-05-04/15:35:00	30.881	-2.215	1.085	1.812
2018-05-05/00:55:00	2018-05-05/01:05:00	115.451	3.547	2.158	-1.018
2018-05-05/08:25:00	2018-05-05/08:35:00	103.818	-0.547	2.645	-0.652
2018-05-06/03:50:00	2018-05-06/04:00:00	204.307	4.312	-1.237	-2.828
2018-05-06/04:30:00	2018-05-06/04:40:00	233.256	5.44	-1.205	-0.943
2018-05-06/23:45:00	2018-05-06/23:55:00	275.119	2.7	-5.91	0.558
2018-05-07/00:15:00	2018-05-07/00:25:00	250.469	3.148	-5.72	-2.018
2018-05-07/04:20:00	2018-05-07/04:30:00	232.407	3.038	-3.523	-2.71
2018-05-07/04:50:00	2018-05-07/05:00:00	216.222	2.508	-2.887	-3.942
2018-05-07/20:40:00	2018-05-07/20:50:00	229.765	2.3	-4.053	-3.472
2018-05-08/03:55:00	2018-05-08/04:05:00	299.82	2.475	-6.185	3.588
2018-05-08/04:25:00	2018-05-08/04:35:00	268.079	3.502	-6.643	-0.285
2018-05-08/07:00:00	2018-05-08/07:10:00	337.918	4.535	-0.972	2.47
2018-05-08/07:30:00	2018-05-08/07:40:00	332.992	4.952	-1.008	1.957
2018-05-08/10:50:00	2018-05-08/11:00:00	286.281	3.352	-3.637	1.07
2018-05-08/12:45:00	2018-05-08/12:55:00	315.435	3.727	-3.23	3.285
2018-05-08/13:15:00	2018-05-08/13:25:00	327.485	3.885	-2.56	4.047
2018-05-09/21:45:00	2018-05-09/21:55:00	245.999	4.212	-2.035	-0.95
2018-05-09/23:50:00	2018-05-10/00:00:00	226.093	3.14	-2.955	-2.812
2018-05-10/01:25:00	2018-05-10/01:35:00	265.291	2.227	-4.188	-0.34
2018-05-10/09:15:00	2018-05-10/09:25:00	250.273	3.132	-2.898	-1.08
2018-05-10/16:50:00	2018-05-10/17:00:00	179.014	-0.427	0.042	-3.53
2018-05-11/03:20:00	2018-05-11/03:30:00	201.517	1.86	-1.377	-3.528
2018-05-11/03:50:00	2018-05-11/04:00:00	199.436	2.77	-1.17	-3.302
2018-05-11/04:20:00	2018-05-11/04:30:00	203.485	2.222	-1.572	-3.602
2018-05-11/04:55:00	2018-05-11/05:05:00	211.715	1.652	-2.453	-3.925
2018-05-11/06:40:00	2018-05-11/06:50:00	214.835	0.54	-3.802	-5.457
2018-05-11/08:00:00	2018-05-11/08:10:00	236.515	4.45	-5.598	-3.72
2018-05-11/10:15:00	2018-05-11/10:25:00	259.629	6.88	-2.87	-0.53
2018-05-11/12:40:00	2018-05-11/12:50:00	268.984	6.637	-3.283	-0.117
2018-05-11/15:20:00	2018-05-11/15:30:00	229.361	3.425	-4.075	-3.495
2018-05-11/17:00:00	2018-05-11/17:10:00	230.04	3.12	-4.757	-4.007
2018-05-11/17:30:00	2018-05-11/17:40:00	233.772	3.83	-4.935	-3.645
2018-05-11/18:20:00	2018-05-11/18:30:00	246.444	5.142	-5.605	-2.39
2018-05-11/18:50:00	2018-05-11/19:00:00	240.005	3.712	-6.392	-3.712
2018-05-11/20:15:00	2018-05-11/20:25:00	261.695	5.512	-6.025	-0.867
2018-05-11/20:45:00	2018-05-11/20:55:00	261.428	1.088	-7.267	-1.193
2018-05-12/16:10:00	2018-05-12/16:20:00	46.903	3.682	1.567	1.485
2018-05-12/16:50:00	2018-05-12/17:00:00	40.033	4.338	1.342	1.635
2018-05-12/17:35:00	2018-05-12/17:45:00	30.171	2.945	1.528	2.598
2018-05-12/21:00:00	2018-05-12/21:10:00	251.942	4.672	-3.497	-1.15
2018-05-12/21:30:00	2018-05-12/21:40:00	256.445	4.383	-3.888	-0.942
2018-05-12/22:15:00	2018-05-12/22:25:00	260.045	4.823	-2.187	-0.375
2018-05-12/23:10:00	2018-05-12/23:20:00	263.443	4.162	-4.087	-0.477
2018-05-12/23:40:00	2018-05-12/23:50:00	268.888	3.857	-4.208	-0.07
2018-05-13/00:10:00	2018-05-13/00:20:00	266.841	3.42	-3.648	-0.183
2018-05-13/00:45:00	2018-05-13/00:55:00	270.548	3.617	-4.282	0.032
2018-05-13/01:50:00	2018-05-13/02:00:00	289.503	2.683	-4.145	1.467
2018-05-13/02:20:00	2018-05-13/02:30:00	288.28	1.612	-4.982	1.658
2018-05-13/02:50:00	2018-05-13/03:00:00	284.466	2.255	-5.02	1.298
2018-05-13/08:50:00	2018-05-13/09:00:00	270.743	-0.673	-8.533	0.118
2018-05-13/09:20:00	2018-05-13/09:30:00	273.133	-0.972	-8.37	0.43
2018-05-13/21:55:00	2018-05-13/22:05:00	212.752	-3.298	-1.447	-2.262
2018-05-13/22:35:00	2018-05-13/22:45:00	264.451	-2.027	-2.773	-0.238
2018-05-13/23:15:00	2018-05-13/23:25:00	243.224	-0.387	-2.953	-1.47
2018-05-13/23:45:00	2018-05-13/23:55:00	249.669	1.97	-2.83	-1.038
2018-05-14/01:30:00	2018-05-14/01:40:00	232.579	-2.463	-2.648	-2.012
2018-05-14/04:05:00	2018-05-14/04:15:00	242.539	2.023	-2.122	-1.092
2018-05-14/04:35:00	2018-05-14/04:45:00	270.107	2.552	-2.287	0.02
2018-05-14/05:35:00	2018-05-14/05:45:00	295.046	1.165	-2.423	1.162
2018-05-14/06:40:00	2018-05-14/06:50:00	230.876	0.44	-2.325	-1.893
2018-05-14/07:10:00	2018-05-14/07:20:00	228.013	0.012	-2.363	-2.113
2018-05-14/07:45:00	2018-05-14/07:55:00	234.121	1.77	-1.8	-1.247
2018-05-14/09:00:00	2018-05-14/09:10:00	215.841	0.1	-1.785	-2.465
2018-05-14/09:30:00	2018-05-14/09:40:00	218.304	-0.135	-2.062	-2.607
2018-05-14/10:00:00	2018-05-14/10:10:00	219.493	-0.375	-1.898	-2.278
2018-05-14/10:30:00	2018-05-14/10:40:00	223.239	-0.427	-2.343	-2.492
2018-05-14/11:00:00	2018-05-14/11:10:00	230.765	-0.39	-2.505	-2.055
2018-05-14/11:55:00	2018-05-14/12:05:00	221.376	1.503	-1.755	-2.0
2018-05-14/12:35:00	2018-05-14/12:45:00	251.706	0.097	-2.972	-0.98
2018-05-14/13:05:00	2018-05-14/13:15:00	229.58	0.635	-2.398	-2.037
2018-05-14/13:35:00	2018-05-14/13:45:00	228.31	0.177	-2.187	-1.948
2018-05-15/13:20:00	2018-05-15/13:30:00	303.551	1.877	-3.407	2.278
2018-05-15/16:55:00	2018-05-15/17:05:00	128.613	0.352	3.06	-2.437
2018-05-15/19:30:00	2018-05-15/19:40:00	228.373	1.537	-1.748	-1.535
2018-05-15/21:30:00	2018-05-15/21:40:00	253.485	2.418	-3.242	-0.962
2018-05-15/22:55:00	2018-05-15/23:05:00	261.544	1.887	-1.658	-0.275
2018-05-15/23:45:00	2018-05-15/23:55:00	17.657	2.577	0.458	1.38
2018-05-16/00:15:00	2018-05-16/00:25:00	44.244	2.297	1.245	1.277
2018-05-16/00:45:00	2018-05-16/00:55:00	50.392	2.192	1.665	1.372
2018-05-16/01:15:00	2018-05-16/01:25:00	41.165	2.567	1.233	1.437
2018-05-16/01:45:00	2018-05-16/01:55:00	48.475	2.63	1.457	1.3
2018-05-16/02:55:00	2018-05-16/03:05:00	47.846	2.685	2.3	2.06
2018-05-16/03:35:00	2018-05-16/03:45:00	53.376	2.77	2.46	1.84
2018-05-16/04:05:00	2018-05-16/04:15:00	55.91	2.427	2.912	1.965
2018-05-16/04:35:00	2018-05-16/04:45:00	49.452	2.935	2.41	2.063
2018-05-16/05:05:00	2018-05-16/05:15:00	59.79	2.733	2.813	1.632
2018-05-16/05:35:00	2018-05-16/05:45:00	61.027	2.905	2.592	1.437
2018-05-16/06:05:00	2018-05-16/06:15:00	76.355	2.84	2.93	0.71
2018-05-16/06:35:00	2018-05-16/06:45:00	82.696	2.547	2.762	0.35
2018-05-16/07:05:00	2018-05-16/07:15:00	76.454	3.312	2.227	0.537
2018-05-16/07:35:00	2018-05-16/07:45:00	82.485	3.275	2.525	0.333
2018-05-16/08:05:00	2018-05-16/08:15:00	83.637	3.388	2.483	0.277
2018-05-16/14:10:00	2018-05-16/14:20:00	130.027	3.888	2.063	-1.785
2018-05-16/14:40:00	2018-05-16/14:50:00	115.67	3.76	2.648	-1.275
2018-05-16/15:30:00	2018-05-16/15:40:00	98.354	3.037	2.233	-0.318
2018-05-16/16:10:00	2018-05-16/16:20:00	136.149	4.227	1.857	-1.927
2018-05-16/17:25:00	2018-05-16/17:35:00	179.343	4.347	0.015	-2.905
2018-05-16/18:35:00	2018-05-16/18:45:00	233.951	3.437	-4.018	-2.927
2018-05-16/19:10:00	2018-05-16/19:20:00	213.602	4.14	-2.243	-3.435
2018-05-16/19:45:00	2018-05-16/19:55:00	196.176	3.975	-1.09	-3.758
2018-05-17/01:15:00	2018-05-17/01:25:00	133.082	3.767	4.187	-3.873
2018-05-17/01:45:00	2018-05-17/01:55:00	166.163	5.837	1.067	-4.252
2018-05-17/03:20:00	2018-05-17/03:30:00	265.928	3.572	-6.112	-0.422
2018-05-17/04:20:00	2018-05-17/04:30:00	263.548	-0.935	-7.325	-0.847
2018-05-17/05:25:00	2018-05-17/05:35:00	32.963	-3.755	3.632	5.657
2018-05-17/08:35:00	2018-05-17/08:45:00	17.29	-2.745	1.962	6.433
2018-05-18/10:40:00	2018-05-18/10:50:00	247.373	-0.393	-3.757	-1.572
2018-05-18/11:10:00	2018-05-18/11:20:00	241.552	-2.582	-3.482	-1.887
2018-05-18/11:40:00	2018-05-18/11:50:00	246.821	-2.817	-3.485	-1.495
2018-05-18/12:10:00	2018-05-18/12:20:00	249.656	-3.703	-2.717	-0.927
2018-05-18/14:55:00	2018-05-18/15:05:00	280.694	2.933	-3.215	0.533
2018-05-18/17:10:00	2018-05-18/17:20:00	71.308	2.538	2.49	0.77
2018-05-18/17:40:00	2018-05-18/17:50:00	48.592	3.247	1.487	1.282
2018-05-18/20:35:00	2018-05-18/20:45:00	248.967	3.097	-1.272	-0.493
2018-05-18/23:25:00	2018-05-18/23:35:00	270.712	3.38	-1.397	0.003
2018-05-19/00:05:00	2018-05-19/00:15:00	277.732	2.663	-1.382	0.138
2018-05-19/00:45:00	2018-05-19/00:55:00	261.995	2.913	-2.047	-0.265
2018-05-19/01:35:00	2018-05-19/01:45:00	259.321	3.05	-1.995	-0.373
2018-05-19/09:35:00	2018-05-19/09:45:00	229.212	2.493	-0.685	-0.595
2018-05-19/11:10:00	2018-05-19/11:20:00	256.875	2.488	-1.858	-0.432
2018-05-19/11:40:00	2018-05-19/11:50:00	262.001	2.323	-2.062	-0.22
2018-05-19/12:15:00	2018-05-19/12:25:00	224.737	1.977	-1.935	-1.962
2018-05-19/13:30:00	2018-05-19/13:40:00	231.484	-0.55	-2.482	-1.973
2018-05-19/15:10:00	2018-05-19/15:20:00	207.102	2.345	-0.995	-1.94
2018-05-19/17:50:00	2018-05-19/18:00:00	232.834	-0.073	-3.47	-2.633
2018-05-19/20:10:00	2018-05-19/20:20:00	231.742	-0.085	-3.065	-2.417
2018-05-19/21:25:00	2018-05-19/21:35:00	247.66	0.727	-2.867	-1.175
2018-05-19/22:45:00	2018-05-19/22:55:00	248.634	0.4	-2.567	-1.018
2018-05-19/23:20:00	2018-05-19/23:30:00	228.035	1.368	-1.908	-1.723
2018-05-20/00:50:00	2018-05-20/01:00:00	237.821	0.542	-3.31	-2.085
2018-05-20/01:35:00	2018-05-20/01:45:00	265.42	1.538	-3.753	-0.325
2018-05-20/02:05:00	2018-05-20/02:15:00	291.265	2.202	-3.282	1.238
2018-05-21/07:55:00	2018-05-21/08:05:00	261.147	-1.545	-2.925	-0.453
2018-05-21/08:25:00	2018-05-21/08:35:00	256.817	-1.365	-2.895	-0.683
2018-05-21/08:55:00	2018-05-21/09:05:00	257.809	-1.187	-2.85	-0.568
2018-05-21/09:40:00	2018-05-21/09:50:00	252.534	-0.105	-2.343	-0.782
2018-05-21/10:10:00	2018-05-21/10:20:00	249.342	-1.168	-3.072	-1.162
2018-05-21/10:40:00	2018-05-21/10:50:00	267.817	0.082	-3.333	-0.142
2018-05-21/11:10:00	2018-05-21/11:20:00	257.184	0.982	-3.397	-0.773
2018-05-21/14:30:00	2018-05-21/14:40:00	235.301	1.918	-2.713	-1.928
2018-05-21/15:00:00	2018-05-21/15:10:00	236.929	2.012	-2.883	-1.872
2018-05-21/15:30:00	2018-05-21/15:40:00	246.583	2.108	-2.987	-1.3
2018-05-21/17:05:00	2018-05-21/17:15:00	246.035	2.602	-2.908	-1.298
2018-05-21/17:50:00	2018-05-21/18:00:00	255.407	3.072	-2.36	-0.612
2018-05-21/18:20:00	2018-05-21/18:30:00	259.168	3.18	-2.203	-0.422
2018-05-21/18:50:00	2018-05-21/19:00:00	258.315	2.947	-2.377	-0.457
2018-05-21/19:20:00	2018-05-21/19:30:00	261.028	2.603	-2.533	-0.4
2018-05-21/19:50:00	2018-05-21/20:00:00	267.853	2.527	-2.962	-0.107
2018-05-21/20:55:00	2018-05-21/21:05:00	259.866	1.465	-3.2	-0.562
2018-05-21/22:10:00	2018-05-21/22:20:00	186.458	2.372	-0.323	-2.863
2018-05-21/23:15:00	2018-05-21/23:25:00	239.857	3.322	-1.84	-0.955
2018-05-22/05:25:00	2018-05-22/05:35:00	171.61	3.418	0.465	-3.135
2018-05-22/05:55:00	2018-05-22/06:05:00	184.674	2.81	-0.247	-3.36
2018-05-22/06:35:00	2018-05-22/06:45:00	165.058	2.557	0.927	-3.458
2018-05-22/08:15:00	2018-05-22/08:25:00	200.744	1.83	-1.093	-3.068
2018-05-22/09:00:00	2018-05-22/09:10:00	270.02	1.945	-3.578	0.033
2018-05-22/09:30:00	2018-05-22/09:40:00	259.881	2.737	-3.29	-0.542
2018-05-22/10:05:00	2018-05-22/10:15:00	170.731	3.91	0.455	-2.708
2018-05-22/10:40:00	2018-05-22/10:50:00	220.826	3.13	-2.175	-2.457
2018-05-22/11:45:00	2018-05-22/11:55:00	312.637	3.175	-2.375	2.197
2018-05-22/12:50:00	2018-05-22/13:00:00	284.442	3.545	-6.56	1.692
2018-05-22/13:20:00	2018-05-22/13:30:00	279.599	4.037	-6.892	1.265
2018-05-22/14:30:00	2018-05-22/14:40:00	265.307	4.483	-5.903	-0.462
2018-05-22/15:00:00	2018-05-22/15:10:00	265.247	4.557	-5.773	-0.492
2018-05-22/16:30:00	2018-05-22/16:40:00	271.157	4.25	-6.382	0.187
2018-05-22/20:55:00	2018-05-22/21:05:00	18.796	-3.195	1.922	5.693
2018-05-24/14:55:00	2018-05-24/15:05:00	59.285	3.568	1.007	0.593
2018-05-24/17:50:00	2018-05-24/18:00:00	263.469	-3.033	-0.715	-0.083
2018-05-25/01:00:00	2018-05-25/01:10:00	173.399	-2.692	0.193	-1.672
2018-05-25/04:55:00	2018-05-25/05:05:00	85.852	1.378	2.402	0.178
2018-05-25/09:05:00	2018-05-25/09:15:00	95.821	-2.382	2.1	-0.215
2018-05-25/10:50:00	2018-05-25/11:00:00	61.296	-2.735	0.9	0.488
2018-05-25/11:40:00	2018-05-25/11:50:00	120.603	-2.658	1.38	-0.84
2018-05-25/13:30:00	2018-05-25/13:40:00	140.446	-0.595	2.025	-2.473
2018-05-25/14:40:00	2018-05-25/14:50:00	62.769	-2.353	1.877	0.967
2018-05-25/15:10:00	2018-05-25/15:20:00	56.97	-2.265	1.827	1.195
2018-05-25/15:40:00	2018-05-25/15:50:00	60.446	-2.093	1.93	1.085
2018-05-25/16:10:00	2018-05-25/16:20:00	57.684	-2.13	1.978	1.243
2018-05-25/18:35:00	2018-05-25/18:45:00	79.219	-1.548	2.77	0.537
2018-05-25/19:50:00	2018-05-25/20:00:00	62.925	-0.202	2.733	1.372
2018-05-25/22:35:00	2018-05-25/22:45:00	69.988	-3.648	1.597	0.582
2018-05-26/19:00:00	2018-05-26/19:10:00	88.015	0.378	4.13	0.15
2018-05-27/04:50:00	2018-05-27/05:00:00	322.312	-2.965	-2.195	2.807
2018-05-27/05:20:00	2018-05-27/05:30:00	318.02	-2.32	-2.478	2.73
2018-05-27/09:30:00	2018-05-27/09:40:00	143.495	1.058	2.088	-2.807
2018-05-27/10:40:00	2018-05-27/10:50:00	148.171	0.56	2.24	-3.615
2018-05-27/14:20:00	2018-05-27/14:30:00	81.037	-2.43	2.753	0.405
2018-05-27/14:50:00	2018-05-27/15:00:00	86.653	-1.37	3.43	0.172
2018-05-27/16:55:00	2018-05-27/17:05:00	53.888	-3.378	2.835	2.07
2018-05-27/17:30:00	2018-05-27/17:40:00	94.959	-3.553	3.193	-0.343
2018-05-27/18:00:00	2018-05-27/18:10:00	87.13	-4.462	3.015	0.103
2018-05-27/18:30:00	2018-05-27/18:40:00	90.325	-4.04	3.797	0.028
2018-05-27/19:25:00	2018-05-27/19:35:00	95.093	-3.617	4.862	-0.437
2018-05-27/20:10:00	2018-05-27/20:20:00	91.192	-1.623	5.28	-0.107
2018-05-27/21:40:00	2018-05-27/21:50:00	344.116	-3.7	-1.095	3.768
2018-05-27/22:30:00	2018-05-27/22:40:00	44.821	-4.418	1.205	1.282
2018-05-28/03:55:00	2018-05-28/04:05:00	109.755	-2.652	2.507	-0.898
2018-05-28/05:20:00	2018-05-28/05:30:00	333.964	-0.63	-1.682	3.495
2018-05-28/07:55:00	2018-05-28/08:05:00	107.97	-2.247	3.133	-1.0
2018-05-28/11:00:00	2018-05-28/11:10:00	54.0	-1.723	3.365	2.418
2018-05-28/11:35:00	2018-05-28/11:45:00	130.42	-1.157	3.405	-2.907
2018-05-28/12:05:00	2018-05-28/12:15:00	143.443	-1.448	2.422	-3.253
2018-05-28/13:55:00	2018-05-28/14:05:00	95.346	-0.267	4.32	-0.41
2018-05-28/14:25:00	2018-05-28/14:35:00	131.072	-1.697	3.197	-2.75
2018-05-28/15:25:00	2018-05-28/15:35:00	67.033	-2.558	2.968	1.252
2018-05-29/12:25:00	2018-05-29/12:35:00	93.819	-2.447	1.855	-0.178
2018-05-29/13:55:00	2018-05-29/14:05:00	91.054	-2.508	1.827	-0.07
2018-05-29/14:30:00	2018-05-29/14:40:00	94.572	-1.33	3.05	-0.24
2018-05-29/15:00:00	2018-05-29/15:10:00	91.379	-1.098	3.235	-0.088
2018-05-29/17:20:00	2018-05-29/17:30:00	113.882	-3.292	1.657	-0.708
2018-05-29/17:55:00	2018-05-29/18:05:00	69.494	-1.018	2.755	1.018
2018-05-29/18:25:00	2018-05-29/18:35:00	64.899	-0.698	2.663	1.247
2018-05-29/19:30:00	2018-05-29/19:40:00	262.345	2.843	-1.545	-0.197
2018-05-29/20:50:00	2018-05-29/21:00:00	115.73	-0.058	2.832	-1.37
2018-05-29/21:20:00	2018-05-29/21:30:00	94.137	-2.112	1.927	-0.248
2018-05-29/21:55:00	2018-05-29/22:05:00	94.758	-2.018	2.237	-0.197
2018-05-29/22:25:00	2018-05-29/22:35:00	94.662	-1.222	2.73	-0.232
2018-05-29/22:55:00	2018-05-29/23:05:00	111.409	-0.702	2.655	-1.05
2018-05-30/02:05:00	2018-05-30/02:15:00	33.205	-2.137	1.067	1.673
2018-05-30/02:40:00	2018-05-30/02:50:00	46.453	-1.908	1.463	1.41
2018-05-30/03:45:00	2018-05-30/03:55:00	31.054	-3.018	0.428	0.712
2018-05-30/05:00:00	2018-05-30/05:10:00	114.888	-1.262	2.653	-1.218
2018-05-30/05:50:00	2018-05-30/06:00:00	109.569	-0.605	3.328	-1.195
2018-05-30/07:00:00	2018-05-30/07:10:00	52.655	-1.783	2.872	2.197
2018-05-30/16:30:00	2018-05-30/16:40:00	89.815	-1.295	3.577	-0.045
2018-05-30/17:20:00	2018-05-30/17:30:00	91.329	1.37	4.635	-0.097
2018-05-30/17:50:00	2018-05-30/18:00:00	75.625	0.392	4.473	1.142
2018-05-30/18:20:00	2018-05-30/18:30:00	66.926	-1.37	3.613	1.408
